"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS105 - RELATIVIDADE RESTRITA","010100","190","1","TER","08:50 às 10:40","Docente não informado pelo Departamento"
NA,NA,"108","13",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"190","1","QUI","08:50 às 10:40","Docente não informado pelo Departamento"
NA,NA,"108","13",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS130 - FISICA GERAL I-B","020000","101","45","SEG","13:00 às 14:50","Docente não informado pelo Departamento"
NA,NA,"190","5",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"101","45","QUA","13:00 às 14:50","Docente não informado pelo Departamento"
NA,NA,"190","5",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,"SEX","13:00 às 14:50","Docente não informado pelo Departamento"
NA,NA,"101","45",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS133 - FÍSICA DO MEIO AMBIENTE","010100","190","1","SEG","10:40 às 12:30","Docente não informado pelo Departamento"
NA,NA,"119","4",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"108","5",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"118","5",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"108","5","QUA","10:40 às 12:30","Docente não informado pelo Departamento"
NA,NA,"118","5",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"119","4",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"190","1",NA,NA,"Docente não informado pelo Departamento"
NA,"020200","190","1","SEG","14:50 às 16:40","Docente não informado pelo Departamento"
NA,NA,"106","15",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"190","1","QUA","14:50 às 16:40","Docente não informado pelo Departamento"
NA,NA,"106","15",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS135 - FISICA PARA LICENCIATURA  EM CIENCIAS  II","010100","209","15","TER","13:00 às 14:50","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,"14:50 às 16:40","Docente não informado pelo Departamento"
NA,NA,NA,NA,"QUI","13:00 às 14:50","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,"14:50 às 16:40","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS136 - FISICA GERAL E EXPERIMENTAL  I-A","010100","512","15","SEG","07:00 às 08:50","Docente não informado pelo Departamento"
NA,NA,"190","5",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"512","15","QUA","07:00 às 08:50","Docente não informado pelo Departamento"
NA,NA,"190","5",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS138 - INTRODUÇÃO À FÍSICA DA TERRA SÓLIDA","010100","118","5","TER","08:50 às 10:40","Docente não informado pelo Departamento"
NA,NA,"108","2",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"190","1",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"118","5","QUI","08:50 às 10:40","Docente não informado pelo Departamento"
NA,NA,"108","2",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"190","1",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS149 - INTRODUÇÃO À OCEANOGRAFIA DINÂMICA","010100","119","20","SEG","14:50 às 16:40","Docente não informado pelo Departamento"
NA,NA,"108","4",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"119","20","QUA","14:50 às 16:40","Docente não informado pelo Departamento"
NA,NA,"108","4",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS151 - DINÂMICA DOS OCEANOS II","010100","119","7","SEG","08:50 às 10:40","Docente não informado pelo Departamento"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
